Title,Date,Publisher,Description,Metadata,Download
"(u'National Agriculture Imagery Program (NAIP) 2013 for Pennsylvania - Tile Index',)","(u'2013',)","(u'U S Department of Agriculture',)","(u""Tile Index - This data set contains imagery from the National Agriculture Imagery Program (NAIP). The NAIP acquires digital ortho imagery during the agricultural growing seasons in the continental U.S.. A primary goal of the NAIP program is to enable availability of ortho imagery within one year of acquisition. The NAIP provides two main products: 1 meter ground sample distance (GSD) ortho imagery rectified to a horizontal accuracy within +/- 5 meters of reference digital ortho quarter quads (DOQQ's) from the National Digital Ortho Program (NDOP) or from the National Agriculture Imagery Program (NAIP); 1 meter GSD ortho imagery rectified within +/- 6 meters to true ground. The tiling format of NAIP imagery is based on a 3.75' x 3.75' quarter quadrangle with a 300 meter buffer on all four sides. The NAIP imagery is formatted to the UTM coordinate system using the North American Datum of 1983 (NAD83). The NAIP imagery may contain as much as 10% cloud cover per tile. This file was generated by compressing NAIP imagery that cover the county extent. Two types of compression may be used for NAIP imagery: MrSID and JPEG 2000. Target value for the compression ratio is (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP2013.xml',)"
"(u'National Agriculture Imagery Program (NAIP) 2015 for Pennsylvania',)","(u'2015',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture Imagery Program (NAIP). The NAIP acquires digital ortho imagery during the agricultural growing seasons in the continental U.S.. A primary goal of the NAIP program is to enable availability of ortho imagery within one year of acquisition. The NAIP provides two main products: 1 meter ground sample distance (GSD) ortho imagery rectified to a horizontal accuracy within +/- 5 meters of reference digital ortho quarter quads (DOQQ's) from the National Digital Ortho Program (NDOP) or from the National Agriculture Imagery Program (NAIP); 1 meter GSD ortho imagery rectified within +/- 6 meters to true ground. The tiling format of NAIP imagery is based on a 3.75' x 3.75' quarter quadrangle with a 300 meter buffer on all four sides. The NAIP imagery is formatted to the UTM coordinate system using the North American Datum of 1983 (NAD83). The NAIP imagery may contain as much as 10% cloud cover per tile. This file was generated by compressing NAIP imagery that cover the county extent. Two types of compression may be used for NAIP imagery: MrSID and JPEG 2000. Target value for the compression ratio is (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP2015.xml',)"
"(u'National Agriculture Imagery Program (NAIP) 2015 for Pennsylvania - County Mosaics',)","(u'2015',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture Imagery Program (NAIP). The NAIP acquires digital ortho imagery during the agricultural growing seasons in the continental U.S.. A primary goal of the NAIP program is to enable availability of ortho imagery within one year of acquisition. The NAIP provides two main products: 1 meter ground sample distance (GSD) ortho imagery rectified to a horizontal accuracy within +/- 5 meters of reference digital ortho quarter quads (DOQQ's) from the National Digital Ortho Program (NDOP) or from the National Agriculture Imagery Program (NAIP); 1 meter GSD ortho imagery rectified within +/- 6 meters to true ground. The tiling format of NAIP imagery is based on a 3.75' x 3.75' quarter quadrangle with a 300 meter buffer on all four sides. The NAIP imagery is formatted to the UTM coordinate system using the North American Datum of 1983 (NAD83). The NAIP imagery may contain as much as 10% cloud cover per tile. This file was generated by compressing NAIP imagery that cover the county extent. Two types of compression may be used for NAIP imagery: MrSID and JPEG 2000. Target value for the compression ratio is (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP2015.xml',)"
"(u'National Agriculture Imagery Program (NAIP) 2015 for Pennsylvania - Tile Index',)","(u'2015',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture Imagery Program (NAIP). The NAIP acquires digital ortho imagery during the agricultural growing seasons in the continental U.S.. A primary goal of the NAIP program is to enable availability of ortho imagery within one year of acquisition. The NAIP provides two main products: 1 meter ground sample distance (GSD) ortho imagery rectified to a horizontal accuracy within +/- 5 meters of reference digital ortho quarter quads (DOQQ's) from the National Digital Ortho Program (NDOP) or from the National Agriculture Imagery Program (NAIP); 1 meter GSD ortho imagery rectified within +/- 6 meters to true ground. The tiling format of NAIP imagery is based on a 3.75' x 3.75' quarter quadrangle with a 300 meter buffer on all four sides. The NAIP imagery is formatted to the UTM coordinate system using the North American Datum of 1983 (NAD83). The NAIP imagery may contain as much as 10% cloud cover per tile. This file was generated by compressing NAIP imagery that cover the county extent. Two types of compression may be used for NAIP imagery: MrSID and JPEG 2000. Target value for the compression ratio is (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP2015.xml',)"
"(u'National Agriculture Imagery Program (NAIP) for Delaware - County Mosaics',)","(u'2009',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture\r\nImagery Program (NAIP).  NAIP acquires digital ortho imagery\r\nduring the agricultural growing seasons in the continental U.S..\r\nA primary goal of the NAIP program is to enable availability of\r\northo imagery within one year of acquisition. NAIP provides two\r\nmain products: 1 meter ground sample distance (GSD) ortho\r\nimagery rectified to a horizontal accuracy of within +/- 5\r\nmeters of reference digital ortho quarter quads (DOQQ's) from\r\nthe National Digital Ortho Program (NDOP) or from the\r\nNational Agriculture Imagery Program (NAIP); 1 meter GSD ortho\r\nimagery rectified to within +/- 6 meters to true ground.\r\nThe tiling format of NAIP imagery is based on a 3.75' x 3.75'\r\nquarter quadrangle with a 300 meter buffer on all four sides.\r\nNAIP quarter quads are formatted to the UTM coordinate system\r\nusing NAD83.  NAIP imagery may contain as much as 10% cloud\r\ncover per tile.  This file was generated by compressing NAIP\r\nquarter quadrangle tiles that cover a county.  Two types of\r\ncompression may be used for 2008 NAIP imagery: MrSID and JPEG\r\n2000. Target values for the compression ratio are (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP_DE_CountyMosaics2009.xml',)"
"(u'National Agriculture Imagery Program (NAIP) for Maryland - County Mosaics',)","(u'2009',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture\r\nImagery Program (NAIP).  NAIP acquires digital ortho imagery\r\nduring the agricultural growing seasons in the continental U.S..\r\nA primary goal of the NAIP program is to enable availability of\r\northo imagery within one year of acquisition. NAIP provides two\r\nmain products: 1 meter ground sample distance (GSD) ortho\r\nimagery rectified to a horizontal accuracy of within +/- 5\r\nmeters of reference digital ortho quarter quads (DOQQ's) from\r\nthe National Digital Ortho Program (NDOP) or from the\r\nNational Agriculture Imagery Program (NAIP); 1 meter GSD ortho\r\nimagery rectified to within +/- 6 meters to true ground.\r\nThe tiling format of NAIP imagery is based on a 3.75' x 3.75'\r\nquarter quadrangle with a 300 meter buffer on all four sides.\r\nNAIP quarter quads are formatted to the UTM coordinate system\r\nusing NAD83.  NAIP imagery may contain as much as 10% cloud\r\ncover per tile.  This file was generated by compressing NAIP\r\nquarter quadrangle tiles that cover a county.  Two types of\r\ncompression may be used for 2008 NAIP imagery: MrSID and JPEG\r\n2000. Target values for the compression ratio are (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP_MD_CountyMosaics2009.xml',)"
"(u'National Agriculture Imagery Program (NAIP) for New York - County Mosaics',)","(u'2009',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture\r\nImagery Program (NAIP).  NAIP acquires digital ortho imagery\r\nduring the agricultural growing seasons in the continental U.S..\r\nA primary goal of the NAIP program is to enable availability of\r\northo imagery within one year of acquisition. NAIP provides two\r\nmain products: 1 meter ground sample distance (GSD) ortho\r\nimagery rectified to a horizontal accuracy of within +/- 5\r\nmeters of reference digital ortho quarter quads (DOQQ's) from\r\nthe National Digital Ortho Program (NDOP) or from the\r\nNational Agriculture Imagery Program (NAIP); 1 meter GSD ortho\r\nimagery rectified to within +/- 6 meters to true ground.\r\nThe tiling format of NAIP imagery is based on a 3.75' x 3.75'\r\nquarter quadrangle with a 300 meter buffer on all four sides.\r\nNAIP quarter quads are formatted to the UTM coordinate system\r\nusing NAD83.  NAIP imagery may contain as much as 10% cloud\r\ncover per tile.  This file was generated by compressing NAIP\r\nquarter quadrangle tiles that cover a county.  Two types of\r\ncompression may be used for 2008 NAIP imagery: MrSID and JPEG\r\n2000. Target values for the compression ratio are (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP_NY_CountyMosaics2009.xml',)"
"(u'National Agriculture Imagery Program (NAIP) for Virginia - County Mosaics',)","(u'2009',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture\r\nImagery Program (NAIP).  NAIP acquires digital ortho imagery\r\nduring the agricultural growing seasons in the continental U.S..\r\nA primary goal of the NAIP program is to enable availability of\r\northo imagery within one year of acquisition. NAIP provides two\r\nmain products: 1 meter ground sample distance (GSD) ortho\r\nimagery rectified to a horizontal accuracy of within +/- 5\r\nmeters of reference digital ortho quarter quads (DOQQ's) from\r\nthe National Digital Ortho Program (NDOP) or from the\r\nNational Agriculture Imagery Program (NAIP); 1 meter GSD ortho\r\nimagery rectified to within +/- 6 meters to true ground.\r\nThe tiling format of NAIP imagery is based on a 3.75' x 3.75'\r\nquarter quadrangle with a 300 meter buffer on all four sides.\r\nNAIP quarter quads are formatted to the UTM coordinate system\r\nusing NAD83.  NAIP imagery may contain as much as 10% cloud\r\ncover per tile.  This file was generated by compressing NAIP\r\nquarter quadrangle tiles that cover a county.  Two types of\r\ncompression may be used for 2008 NAIP imagery: MrSID and JPEG\r\n2000. Target values for the compression ratio are (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP_VA_CountyMosaics2009.xml',)"
"(u'National Agriculture Imagery Program (NAIP) for West Virginia - County Mosaics',)","(u'2009',)","(u'U S Department of Agriculture',)","(u""This data set contains imagery from the National Agriculture\r\nImagery Program (NAIP).  NAIP acquires digital ortho imagery\r\nduring the agricultural growing seasons in the continental U.S..\r\nA primary goal of the NAIP program is to enable availability of\r\northo imagery within one year of acquisition. NAIP provides two\r\nmain products: 1 meter ground sample distance (GSD) ortho\r\nimagery rectified to a horizontal accuracy of within +/- 5\r\nmeters of reference digital ortho quarter quads (DOQQ's) from\r\nthe National Digital Ortho Program (NDOP) or from the\r\nNational Agriculture Imagery Program (NAIP); 1 meter GSD ortho\r\nimagery rectified to within +/- 6 meters to true ground.\r\nThe tiling format of NAIP imagery is based on a 3.75' x 3.75'\r\nquarter quadrangle with a 300 meter buffer on all four sides.\r\nNAIP quarter quads are formatted to the UTM coordinate system\r\nusing NAD83.  NAIP imagery may contain as much as 10% cloud\r\ncover per tile.  This file was generated by compressing NAIP\r\nquarter quadrangle tiles that cover a county.  Two types of\r\ncompression may be used for 2008 NAIP imagery: MrSID and JPEG\r\n2000. Target values for the compression ratio are (15:1)."",)","(u'FullMetadataDisplay.aspx?file=NAIP_WV_CountyMosaics2009.xml',)"
"(u'Digital Orthophoto Quarter Quadrangle images for Pennsylvania',)","(u'1993',)","(u'U S Geological Survey',)","(u""Orthophotos combine the image characteristics of a photograph with the geometric qualities of a map. The primary digital orthophotoquad (DOQ) is a 1-meter ground resolution, quarter-quadrangle (3.75-minutes of latitude by 3.75-minutes of longitude) image cast on the Universal Transverse Mercator Projection (UTM) on the North American Datum of 1983 (NAD83).The geographic extent of the DOQ is equivalent to a quarter-quad plus The overedge ranges a minimum of 50 meters to a maximum of 300 meters beyond the extremes of the primary and secondary corner points. The overedge is included to facilitate tonal matching for mosaicking and for the placement of the NAD83 and secondary datum corner ticks. The normal orientation of data is by lines (rows) and samples (columns). Each line contains a series of pixels ordered from west to east with the order of the lines from north to south. The standard, archived digital orthophoto is formatted as four ASCII header records, followed by a series of 8-bit binary image data records. The radiometric image brightness values are stored as 256 gray levels ranging from 0 to 255. The metadata embedded in the digital orthophoto contain a wide range of descriptive information including format source information, production instrumentation and dates, and data to assist with displaying and georeferencing the image.  DOQ images are acquired as a part of the USGS' National Aerial Photography Program (NAPP). Through NAPP imagery for each state is produced on a 7 year cycle.  These images are the NAPP III cycle which will run from 1997-2001 These DOQQ's are distributed through PASDA as GeoTIFF images as received from USGS."",)","(u'FullMetadataDisplay.aspx?file=doq93_pa.xml',)"
"(u'Digital Orthophoto Quarter Quadrangle images for Pennsylvania',)","(u'1999',)","(u'U S Geological Survey',)","(u""Orthophotos combine the image characteristics of a photograph with the geometric qualities of a map. The primary digital orthophotoquad (DOQ) is a 1-meter ground resolution, quarter-quadrangle (3.75-minutes of latitude by 3.75-minutes of longitude) image cast on the Universal Transverse Mercator Projection (UTM) on the North American Datum of 1983 (NAD83).The geographic extent of the DOQ is equivalent to a quarter-quad plus The overedge ranges a minimum of 50 meters to a maximum of 300 meters beyond the extremes of the primary and secondary corner points. The overedge is included to facilitate tonal matching for mosaicking and for the placement of the NAD83 and secondary datum corner ticks. The normal orientation of data is by lines (rows) and samples (columns). Each line contains a series of pixels ordered from west to east with the order of the lines from north to south. The standard, archived digital orthophoto is formatted as four ASCII header records, followed by a series of 8-bit binary image data records. The radiometric image brightness values are stored as 256 gray levels ranging from 0 to 255. The metadata embedded in the digital orthophoto contain a wide range of descriptive information including format source information, production instrumentation and dates, and data to assist with displaying and georeferencing the image.  DOQ images are acquired as a part of the USGS' National Aerial Photography Program (NAPP). Through NAPP imagery for each state is produced on a 7 year cycle.  These images are the NAPP III cycle which will run from 1997-2001 These DOQQ's are distributed through PASDA as GeoTIFF images as received from USGS."",)","(u'FullMetadataDisplay.aspx?file=doq99_pa.xml',)"
"(u'MD/PA Sandy LiDAR - intensity images',)","(u'2015',)","(u'U S Geological Survey',)","(u'This data will assist in the evaluation of coastal storm damage impacts; aid in post-event reconstruction and mitigation planning for future events and collect LiDAR for counties heavily impacted by storm and flooding for which data is incomplete or inadequate to conduct proper analysis, as part of USGS Hurricane Sandy response.',)","(u'FullMetadataDisplay.aspx?file=MD_PA_SandyLiDAR2015.xml',)"
"(u'MD/PA Sandy LiDAR - las',)","(u'2015',)","(u'U S Geological Survey',)","(u'This data will assist in the evaluation of coastal storm damage impacts; aid in post-event reconstruction and mitigation planning for future events and collect LiDAR for counties heavily impacted by storm and flooding for which data is incomplete or inadequate to conduct proper analysis, as part of USGS Hurricane Sandy response.',)","(u'FullMetadataDisplay.aspx?file=MD_PA_SandyLiDAR2015.xml',)"
"(u'MD/PA Sandy LiDAR- DEMs',)","(u'2015',)","(u'U S Geological Survey',)","(u'This data will assist in the evaluation of coastal storm damage impacts; aid in post-event reconstruction and mitigation planning for future events and collect LiDAR for counties heavily impacted by storm and flooding for which data is incomplete or inadequate to conduct proper analysis, as part of USGS Hurricane Sandy response.',)","(u'FullMetadataDisplay.aspx?file=MD_PA_SandyLiDAR2015.xml',)"
"(u'NJ/PA Sandy LiDAR - intensity images',)","(u'2015',)","(u'U S Geological Survey',)","(u'This data will assist in the evaluation of coastal storm damage impacts; aid in post-event reconstruction and mitigation planning for future events and collect LiDAR for counties heavily impacted by storm and flooding for which data is incomplete or inadequate to conduct proper analysis, as part of USGS Hurricane Sandy response.',)","(u'FullMetadataDisplay.aspx?file=PA_SandyLiDAR2015.xml',)"
"(u'NJ/PA Sandy LiDAR - las',)","(u'2015',)","(u'U S Geological Survey',)","(u'This data will assist in the evaluation of coastal storm damage impacts; aid in post-event reconstruction and mitigation planning for future events and collect LiDAR for counties heavily impacted by storm and flooding for which data is incomplete or inadequate to conduct proper analysis, as part of USGS Hurricane Sandy response.',)","(u'FullMetadataDisplay.aspx?file=PA_SandyLiDAR2015.xml',)"
"(u'NJ/PA Sandy LiDAR- DEMs',)","(u'2015',)","(u'U S Geological Survey',)","(u'This data will assist in the evaluation of coastal storm damage impacts; aid in post-event reconstruction and mitigation planning for future events and collect LiDAR for counties heavily impacted by storm and flooding for which data is incomplete or inadequate to conduct proper analysis, as part of USGS Hurricane Sandy response.',)","(u'FullMetadataDisplay.aspx?file=PA_SandyLiDAR2015.xml',)"
"(u'U.S. Geological Survey High Resolution Orthoimagery for Erie, Pennsylvania',)","(u'2009',)","(u'U S Geological Survey',)","(u'One foot GSD, natural color (RGB), 8-bit digital orthophotography for the City of Erie, Pennsylvania. The imagery was collected using the Leica Geosystems ADS40 sensor between April 27th and June 6th, 2009 at an average altitude of 9,600 feet above ground level. The National Elevation Dataset (NED) was used as vertical control. Airborne GPS/IMU data was used as horizontal control. The orthophotography is georeferenced to UTM Zone 17 North, meter units, NAD83, NAVD88. The imagery was produced by Pixxures, Inc. under contract for DigitalGlobe, Inc."" Data received at EROS were reprojected from 1-foot Pennsylvania 3-band, State Plane to 3-band, 0.30 meter UTM Zone 17 and resampled to align to the USNG using the USGS Seamless system. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map Seamless Server at  Chip-level metadata are provided in XML format.',)","(u'FullMetadataDisplay.aspx?file=NGA_erie_pa200904.xml',)"
"(u'U.S. Geological Survey High Resolution Orthoimagery for Erie, Pennsylvania - Tile Index',)","(u'2009',)","(u'U S Geological Survey',)","(u'TILE INDEX - One foot GSD, natural color (RGB), 8-bit digital orthophotography for the City of Erie, Pennsylvania. The imagery was collected using the Leica Geosystems ADS40 sensor between April 27th and June 6th, 2009 at an average altitude of 9,600 feet above ground level. The National Elevation Dataset (NED) was used as vertical control. Airborne GPS/IMU data was used as horizontal control. The orthophotography is georeferenced to UTM Zone 17 North, meter units, NAD83, NAVD88. The imagery was produced by Pixxures, Inc. under contract for DigitalGlobe, Inc."" Data received at EROS were reprojected from 1-foot Pennsylvania 3-band, State Plane to 3-band, 0.30 meter UTM Zone 17 and resampled to align to the USNG using the USGS Seamless system. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map Seamless Server at  Chip-level metadata are provided in XML format.',)","(u'FullMetadataDisplay.aspx?file=NGA_erie_pa200904_TileIndex.xml',)"
"(u'U.S. Geological Survey High Resolution Orthoimagery for Pittsburgh, Pennsylvania',)","(u'2009',)","(u'U S Geological Survey',)","(u'One foot GSD, natural color (RGB), 8-bit digital orthophotography for the City of PIttsburgh, Pennsylvania. The imagery was collected using the Leica Geosystems ADS40 sensor between April 26th and July 8th, 2009 at an average altitude of 9,600 feet above ground level. The National Elevation Dataset (NED) was used as vertical control. Airborne GPS/IMU data was used as horizontal control. The orthophotography is georeferenced to UTM Zone 17 North, meter units, NAD83, NAVD88. The imagery was produced by Pixxures, Inc. under contract for DigitalGlobe, Inc.""  Data received at EROS were reprojected from 1-foot Pennsylvania 3-band, State Plane to 3-band, 0.30 meter UTM Zone 17 and resampled to align to the USNG using the USGS Seamless system. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map Seamless Server at  Chip-level metadata are provided in XML format.',)","(u'FullMetadataDisplay.aspx?file=NGA_pittsburgh_pa200904.xml',)"
"(u'U.S. Geological Survey High Resolution Orthoimagery for Pittsburgh, Pennsylvania',)","(u'2012',)","(u'U S Geological Survey',)","(u'""This task order consists of digital orthophoto production covering the Pittsburgh Area, Pennsylvania."" An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  There is no image overlap between adjacent files.\r\n\r\nData received at Earth Resources Observation and Science Center (EROS) were verified as:\r\nProjection:   NAD_1983_UTM_Zone_17N\r\nResolution:  0.3000 m\r\nType:  Natural Color\r\n\r\nand resampled to align to the U.S. National Grid (USNG) using The National Map. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map at http://nationalmap.gov/viewer.html    Chip-level metadata are provided in HTML and XML format. Data were compressed utilizing IAS software. The compression was JPEG2000 Lossy Compressed. The file format created was .jp2.',)","(u'FullMetadataDisplay.aspx?file=NGA_USGS_Pittsburgh2012.xml',)"
"(u'U.S. Geological Survey High Resolution Orthoimagery for Pittsburgh, Pennsylvania - Tile Index',)","(u'2009',)","(u'U S Geological Survey',)","(u'TILE INDEX - One foot GSD, natural color (RGB), 8-bit digital orthophotography for the City of PIttsburgh, Pennsylvania. The imagery was collected using the Leica Geosystems ADS40 sensor between April 26th and July 8th, 2009 at an average altitude of 9,600 feet above ground level. The National Elevation Dataset (NED) was used as vertical control. Airborne GPS/IMU data was used as horizontal control. The orthophotography is georeferenced to UTM Zone 17 North, meter units, NAD83, NAVD88. The imagery was produced by Pixxures, Inc. under contract for DigitalGlobe, Inc.""  Data received at EROS were reprojected from 1-foot Pennsylvania 3-band, State Plane to 3-band, 0.30 meter UTM Zone 17 and resampled to align to the USNG using the USGS Seamless system. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map Seamless Server at  Chip-level metadata are provided in XML format.',)","(u'FullMetadataDisplay.aspx?file=NGA_pittsburgh_pa200904_TileIndex.xml',)"
"(u'U.S. Geological Survey High Resolution Orthoimagery for Pittsburgh, Pennsylvania - Tile Index',)","(u'2012',)","(u'U S Geological Survey',)","(u'TILE INDEX -""This task order consists of digital orthophoto production covering the Pittsburgh Area, Pennsylvania."" An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  There is no image overlap between adjacent files.\r\n\r\nData received at Earth Resources Observation and Science Center (EROS) were verified as:\r\nProjection:   NAD_1983_UTM_Zone_17N\r\nResolution:  0.3000 m\r\nType:  Natural Color\r\n\r\nand resampled to align to the U.S. National Grid (USNG) using The National Map. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map at http://nationalmap.gov/viewer.html    Chip-level metadata are provided in HTML and XML format. Data were compressed utilizing IAS software. The compression was JPEG2000 Lossy Compressed. The file format created was .jp2.',)","(u'FullMetadataDisplay.aspx?file=NGA_USGS_Pittsburgh2012_TileIndex.xml',)"
"(u'USGS High Resolution Orthoimage for  Mercer County, Pennsylvania',)","(u'2005',)","(u'U S Geological Survey',)","(u'This data set consists of 0.3-meter pixel resolution (approximately 1-foot), natural color orthoimages covering Mercer County, Pennsylvania.  An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  The design accuracy is estimated not to exceed 3-meter diagonal RMSE (2.12m RMSE in X or Y).',)","(u'FullMetadataDisplay.aspx?file=NGA_Mercer_pa2005.xml',)"
"(u'USGS High Resolution Orthoimage for  Mercer County, Pennsylvania - Tile Index',)","(u'2005',)","(u'U S Geological Survey',)","(u'This data set consists of 0.3-meter pixel resolution (approximately 1-foot), natural color orthoimages covering Mercer County, Pennsylvania.  An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  The design accuracy is estimated not to exceed 3-meter diagonal RMSE (2.12m RMSE in X or Y).',)","(u'FullMetadataDisplay.aspx?file=NGA_Mercer_pa2005_TileIndex.xml',)"
"(u'USGS High Resolution Orthoimage for Pittsburgh, PA (Allegheny and Beaver Counties)',)","(u'2005',)","(u'U S Geological Survey',)","(u'This data set consists of 0.3-meter pixel resolution (approximately 1-foot), natural color orthoimages covering the Pittsburgh, PA Urban Area (Allegheny and Beaver Counties.  An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  The design accuracy is estimated not to exceed 3-meter diagonal RMSE (2.12m RMSE in X or Y).',)","(u'FullMetadataDisplay.aspx?file=pittsburghpa2005a_orthoimagery.xml',)"
"(u'USGS High Resolution Orthoimage for Pittsburgh, PA (Allegheny and Beaver Counties) - Tile Index',)","(u'2005',)","(u'U S Geological Survey',)","(u'Tile Index - This data set consists of 0.3-meter pixel resolution (approximately 1-foot), natural color orthoimages covering the Pittsburgh, PA Urban Area (Allegheny and Beaver Counties.  An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  The design accuracy is estimated not to exceed 3-meter diagonal RMSE (2.12m RMSE in X or Y).',)","(u'FullMetadataDisplay.aspx?file=pittsburghpa2005a_orthoimagery_Index.xml',)"
"(u'USGS High Resolution Orthoimagery for Harrisburg, Pennsylvania',)","(u'2011',)","(u'U S Geological Survey',)","(u'""This task order consists of digital orthophoto production covering the Pittsburgh Area, Pennsylvania."" An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  There is no image overlap between adjacent files.\r\n\r\nData received at Earth Resources Observation and Science Center (EROS) were verified as:\r\nProjection:   NAD_1983_UTM_Zone_17N\r\nResolution:  0.3000 m\r\nType:  Natural Color\r\n\r\nand resampled to align to the U.S. National Grid (USNG) using The National Map. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map at http://nationalmap.gov/viewer.html    Chip-level metadata are provided in HTML and XML format. Data were compressed utilizing IAS software. The compression was JPEG2000 Lossy Compressed. The file format created was .jp2.',)","(u'FullMetadataDisplay.aspx?file=NGA_USGS_Harrisburg2011.xml',)"
"(u'USGS High Resolution Orthoimagery for Harrisburg, Pennsylvania  - Tile Index',)","(u'2011',)","(u'U S Geological Survey',)","(u'TILE INDEX -""This task order consists of digital orthophoto production covering the Pittsburgh Area, Pennsylvania."" An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  There is no image overlap between adjacent files.\r\n\r\nData received at Earth Resources Observation and Science Center (EROS) were verified as:\r\nProjection:   NAD_1983_UTM_Zone_17N\r\nResolution:  0.3000 m\r\nType:  Natural Color\r\n\r\nand resampled to align to the U.S. National Grid (USNG) using The National Map. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map at http://nationalmap.gov/viewer.html    Chip-level metadata are provided in HTML and XML format. Data were compressed utilizing IAS software. The compression was JPEG2000 Lossy Compressed. The file format created was .jp2.',)","(u'FullMetadataDisplay.aspx?file=NGA_USGS_Harrisburg2011_TileIndex.xml',)"
"(u'USGS High Resolution Orthoimagery for Scranton - Wilkes Barre, Pennsylvania',)","(u'2012',)","(u'U S Geological Survey',)","(u'""This task order consists of digital orthophoto production covering the Pittsburgh Area, Pennsylvania."" An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map.  There is no image overlap between adjacent files.\r\n\r\nData received at Earth Resources Observation and Science Center (EROS) were verified as:\r\nProjection:   NAD_1983_UTM_Zone_17N\r\nResolution:  0.3000 m\r\nType:  Natural Color\r\n\r\nand resampled to align to the U.S. National Grid (USNG) using The National Map. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage. The metadata were imported and updated for display through The National Map at http://nationalmap.gov/viewer.html    Chip-level metadata are provided in HTML and XML format. Data were compressed utilizing IAS software. The compression was JPEG2000 Lossy Compressed. The file format created was .jp2.',)","(u'FullMetadataDisplay.aspx?file=NGA_USGS_ScrantonWilkesBarre2012.xml',)"
